vin,name,model_id,make_name,model_name,body_style,door_count,engine_cylinders,price,transmission,trim,year,normalized_color_exterior,normalized_color_interior
KNDEU2AA5M7126218,Kia Seltos,20001736,Kia,Seltos,Sport Utility,4,0,20995,Automatic,S,2021,Orange,Black
KNAFK5A89H5711357,Kia Forte,20000912,Kia,Forte,Hatchback,4,0,11699,Automatic,LX,2017,Silver,Black
5XYRKDLF9NG110412,Kia Sorento,20000385,Kia,Sorento,suv,4,4,35044,Manual,X-Line SX Prestige,2022,Glacial White Pearl,Black
5XYP5DGC8PG391815,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,45998,Automatic,SX Prestige,2023,Black,
5XYP5DGC7PG387724,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,47963,Automatic,SX X-Line,2023,Gray,Black
KNDEU2AA5M7229302,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,19750,Automatic,S,2021,Gray,Black
5XYPG4A33HG196757,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,11991,Automatic,LX,2017,Silver,Black
3KPF54AD9RE700298,Kia Forte,20000912,Kia,Forte,Sedan,4,0,21988,Automatic,GT-Line,2024,Gray,Black
KNDJ53AU4P7207114,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,19977,Automatic,GT-Line 2.0L,2023,Blue,Black
3KPF34AD7ME376444,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18998,Automatic,GT-Line,2021,Blue,Black
5XYP54HC4NG250056,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,42641,Automatic,SX,2022,Silver,Black
KNDCT3LE8P5098317,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,33491,Automatic,Touring,2023,Red,Gray
KNDCE3LG5L5073154,Kia Niro,20001315,Kia,Niro,SUV,4,0,0,Automatic,EX Premium,2020,Black,Gray
3KPFK4A72HE025945,Kia Forte,20000912,Kia,Forte,Sedan,4,0,6995,Manual,LX,2017,Black,Gray
5XYPGDA31GG059525,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,14999,Automatic,LX,2016,Black,Black
KNAE55LC6K6059769,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,29999,Automatic,GT2,2019,Silver,Black
5XYPG4A34KG583079,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,15495,Automatic,L,2019,Silver,Black
5XYP5DHC7MG138771,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,38988,Automatic,SX,2021,Gray,Black
KNDPM3AC2L7741047,Kia Sportage,20000387,Kia,Sportage,Sport Utility,4,0,15998,Automatic,S,2020,Blue,Black
3KPA24AD2ME374405,Kia Rio,20000381,Kia,Rio,Sedan,4,0,14991,Automatic,S,2021,White,Black
5XXGT4L38HG151357,Kia Optima,20000380,Kia,Optima,Sedan,4,0,11495,Automatic,LX,2017,Black,Black
3KPF24AD4ME406860,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17322,Automatic,LXS,2021,,
KNDETCA78R7547810,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,28549,Automatic,SX Turbo,2024,White,Black
KNDCB3LC6M5470203,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,17849,Automatic,LX,2021,Silver,
5XYPK4A56KG456656,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,28777,Automatic,SX,2019,White,Black
5XXGT4L3XJG244158,Kia Optima,20000380,Kia,Optima,Sedan,4,0,12700,Automatic,S,2018,Black,Black
KNDNB4H36N6172544,Kia Carnival,20001792,Kia,Carnival,Passenger Van,4,0,29895,Automatic,LXS,2022,Gray,Gray
KNDEU2AA0M7172863,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,19531,Automatic,S,2021,Gray,Black
3KPF54AD4NE475802,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18906,Automatic,GT-Line,2022,White,Black
KNDEPCAA7M7174848,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,18998,Automatic,LX,2021,Black,Black
5XYRL4LC5MG035936,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,26749,Automatic,S,2021,Gray,
KNDP63AC3L7716605,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,16995,Automatic,S,2020,White,Black
KNDJT2A63D7581971,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,8899,Automatic,+,2013,Beige,Black
5XXGM4A76FG431438,Kia Optima,20000380,Kia,Optima,Sedan,4,0,10995,Automatic,LX,2015,Black,Beige
KNDCB3LC8M5470168,Kia Niro,20001315,Kia,Niro,SUV,4,0,20662,Automatic,LX,2021,White,Gray
KNDERCAA5M7151305,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,22641,Automatic,EX,2021,Blue,Black
KNDEUCA21M7126439,Kia Seltos,20001736,Kia,Seltos,Sport Utility,4,0,21991,Automatic,S,2021,White,Black
KNDJ23AU4L7068718,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,13371,Automatic,LX,2020,Black,Black
KNDCS3LF7P5076207,Kia Niro,20001315,Kia,Niro,SUV,4,0,17684,Automatic,EX,2023,Green,Gray
5XYPH4A50LG707736,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,24499,Automatic,EX,2020,Gray,Black
3KPF24AD6RE702163,Kia Forte,20000912,Kia,Forte,Sedan,4,0,23995,Automatic,LX,2024,White,Black
KNAGT4LE0H5011516,Kia Optima,20000380,Kia,Optima,Sedan,4,0,10999,Automatic,,2017,Silver,Black
5XXG14J26MG040266,Kia K5,20001775,Kia,K5,Sedan,4,0,22894,Automatic,LXS,2021,White,Black
5XYKT4A71FG599481,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,9000,Automatic,LX,2015,Blue,Black
KNDJP3A53E7076063,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,7895,Automatic,+,2014,Gray,Black
KNAFX4A85F5370077,Kia Forte,20000912,Kia,Forte,Sedan,4,0,7990,Automatic,EX,2015,Black,Black
KNDCR3L10P5030542,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,24000,Automatic,Wind,2023,Gray,Gray
5XXGT4L34LG420155,Kia Optima,20000380,Kia,Optima,Sedan,4,0,14699,Automatic,LX,2020,Blue,Black
KNDJN2A20F7810987,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,7995,Manual,,2015,Green,Black
5XXGT4L33GG071169,Kia Optima,20000380,Kia,Optima,Sedan,4,0,9995,Automatic,LX,2016,Black,Black
KNAE35LD8N6106691,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,32000,Automatic,GT-Line,2022,Silver,Black
5XYP54GC7PG380403,Kia Telluride,20001712,Kia,Telluride,Sport Utility,4,0,46995,Automatic,SX,2023,White,Black
5XXGU4L15LG422282,Kia Optima,20000380,Kia,Optima,Sedan,4,0,13299,Automatic,EX,2020,Silver,Black
KNDNB4H33P6282289,Kia Carnival,20001792,Kia,Carnival,Passenger Van,4,0,33999,Automatic,LX,2023,White,Gray
KNDCC3LG0L5064061,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,0,Automatic,EX,2020,Gray,Gray
KNAE15LA5L6078177,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,0,Automatic,GT-Line,2020,Gray,Black
KNDCS3LF1P5087235,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,29491,Automatic,EX,2023,Red,Gray
3KPF54AD0PE663624,Kia Forte,20000912,Kia,Forte,Sedan,4,0,21795,Automatic,GT-Line,2023,Gray,Black
5XXGT4L39KG306800,Kia Optima,20000380,Kia,Optima,Sedan,4,0,11495,Automatic,LX,2019,White,Black
KNDPM3AC0L7840577,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,16465,Automatic,S,2020,Blue,Black
5XYRKDLF7MG046210,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,30998,Automatic,SX,2021,White,Black
5XXG64J27MG028659,Kia K5,20001775,Kia,K5,Sedan,4,0,21157,Automatic,GT-Line,2021,Black,Black
KNDMC5C12G6145963,Kia Sedona,20000383,Kia,Sedona,Passenger Van,4,0,13998,Automatic,SX,2016,Black,Beige
KNDPM3AC4N7952950,Kia Sportage,20000387,Kia,Sportage,Sport Utility,4,0,18500,Automatic,S,2022,White,Black
3KPF54AD1ME415250,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18491,Automatic,EX,2021,Gray,Black
5XXG64J24MG067015,Kia K5,20001775,Kia,K5,Sedan,4,0,23599,Automatic,GT-Line,2021,Black,Black
5XXG14J22MG002307,Kia K5,20001775,Kia,K5,Sedan,4,0,23991,Automatic,LXS,2021,Gray,Black
KNDJ23AU9P7868789,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,17899,Automatic,LX,2023,Orange,Black
KNDCP3LE7P5094151,Kia Niro,20001315,Kia,Niro,SUV,4,0,25498,Automatic,LX,2023,Orange,Gray
5XXG14J25PG212646,Kia K5,20001775,Kia,K5,Sedan,4,0,22440,Automatic,LXS,2023,White,Black
5XXG64J2XNG084967,Kia K5,20001775,Kia,K5,Sedan,4,0,22999,Automatic,GT-Line,2022,Black,Black
3KPF54AD3RE700250,Kia Forte,20000912,Kia,Forte,Sedan,4,0,24995,Automatic,GT-Line,2024,Gray,Black
5XXG14J26PG221050,Kia K5,20001775,Kia,K5,Sedan,4,0,22486,Automatic,LXS,2023,White,Black
KNDJN2A29K7694523,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,11951,Automatic,,2019,White,Black
5XXG64J28NG088788,Kia K5,20001775,Kia,K5,sedan,4,2,21995,Automatic,GT-Line,2022,glacial white pearl,Black
KNDPM3AC5M7926257,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,15764,Automatic,LX,2021,Gray,Black
KNDEU2AA2M7227135,Kia Seltos,20001736,Kia,Seltos,Sport Utility,4,0,19991,Automatic,S,2021,Gray,Black
3KPF24AD0PE565895,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17000,Automatic,LX,2023,Gray,Black
KNDPU3AF7P7172602,Kia Sportage,20000387,Kia,Sportage,Sport Utility,4,0,26991,Automatic,LX,2023,Orange,Black
5XXGT4L30GG038727,Kia Optima,20000380,Kia,Optima,Sedan,4,0,10995,Automatic,LX,2016,Black,Black
3KPF24AD2ME335318,Kia Forte,20000912,Kia,Forte,Sedan,4,0,14995,Automatic,LXS,2021,Red,Black
3KPF24AD4ME294674,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17991,Automatic,LXS,2021,White,Black
KNDJ23AUXN7836236,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,17649,Automatic,LX,2022,Orange,Black
KNDPM3AC0M7907387,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,18515,Automatic,LX,2021,White,Black
5XYPH4A16HG192522,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,15598,Automatic,EX,2017,Silver,Black
5XXGT4L34GG001552,Kia Optima,20000380,Kia,Optima,Sedan,4,0,9995,Automatic,LX,2016,White,Black
5XYP64HC4MG177024,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,29773,Automatic,S,2021,Gray,Gray
3KPF24AD1KE017350,Kia Forte,20000912,Kia,Forte,Sedan,4,0,13950,Automatic,LXS,2019,Red,Black
3KPA24AB1KE180220,Kia Rio,20000381,Kia,Rio,Sedan,4,0,11990,Automatic,S,2019,White,Black
5XXG14J23MG072575,Kia K5,20001775,Kia,K5,Sedan,4,0,20495,Automatic,LXS,2021,Silver,Black
5XYP5DGC6PG409261,Kia Telluride,20001712,Kia,Telluride,Sport Utility,4,0,56991,Automatic,SX Prestige X-Pro,2023,Gray,Black
3KPA24ADXME364771,Kia Rio,20000381,Kia,Rio,sedan,4,4,16900,Automatic,,2021,Steel Gray,
3KPF24AD8LE215652,Kia Forte,20000912,Kia,Forte,Sedan,4,0,16996,Automatic,LXS,2020,Black,Black
KNDJ23AUXN7802149,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,15995,Automatic,LX,2022,Gray,
KNDPM3AC7L7640019,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,17199,Automatic,LX,2020,White,Black
KNDCB3LC2L5396406,Kia Niro,20001315,Kia,Niro,SUV,4,0,11993,Automatic,LX,2020,Blue,Gray
KNDCB3LC2M5480646,Kia Niro,20001315,Kia,Niro,SUV,4,0,21750,Automatic,LX,2021,White,Gray
3KPFK4A70HE022008,Kia Forte,20000912,Kia,Forte,Sedan,4,0,10999,Automatic,LX,2017,Gray,Black
3KPF24AD1KE119716,Kia Forte,20000912,Kia,Forte,Sedan,4,0,13990,Automatic,LXS,2019,Gray,Black
KNALB4J17H5073612,Kia Cadenza,20001097,Kia,Cadenza,Sedan,4,0,15998,Automatic,Premium,2017,White,Beige
3KPF24AD8ME299294,Kia Forte,20000912,Kia,Forte,Sedan,4,0,14986,Automatic,LXS,2021,Black,Black
KNDJ23AU6L7087867,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,14799,Automatic,LX,2020,Silver,Black
3KPF24AD1LE184227,Kia Forte,20000912,Kia,Forte,Sedan,4,0,16991,Automatic,LXS,2020,White,Black
5XXG34J29MG039381,Kia K5,20001775,Kia,K5,Sedan,4,0,24440,Automatic,EX,2021,Beige,Black
KNDCB3LC0M5471864,Kia Niro,20001315,Kia,Niro,SUV,4,0,20979,Automatic,LX,2021,Blue,Gray
5XYRG4LC5PG167569,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,28995,Automatic,LX,2023,Silver,Black
KNDPM3AC6L7795581,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,18433,Automatic,S,2020,White,Black
KNDJP3A58F7749673,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,11985,Automatic,+,2015,Red,
3KPF24AD8LE202254,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18814,Automatic,LXS,2020,White,Black
3KPA24AD7ME370611,Kia Rio,20000381,Kia,Rio,Sedan,4,0,16688,Automatic,LX,2021,Red,Black
KNDEU2AAXM7121774,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,19363,Automatic,S,2021,Yellow,Black
3KPF34ADXME340117,Kia Forte,20000912,Kia,Forte,Sedan,4,0,0,Automatic,GT-Line,2021,Black,Black
KNDEUCA27M7107605,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,20335,Automatic,S Turbo,2021,Blue,Black
5XXG14J24MG037477,Kia K5,20001775,Kia,K5,Sedan,4,0,21483,Automatic,LXS,2021,Beige,Beige
KNDCE3LG1K5020188,Kia Niro,20001315,Kia,Niro,SUV,4,0,17998,Automatic,EX Premium,2019,White,Gray
5XXG44J8XRG227562,Kia K5,20001775,Kia,K5,Sedan,4,0,29990,Automatic,GT,2024,Black,Black
5XXGT4L32JG261651,Kia Optima,20000380,Kia,Optima,Sedan,4,0,14914,Automatic,LX,2018,Black,Black
KNDJX3A53F7803607,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,15998,Automatic,!,2015,Black,Black
5XXGT4L31LG440279,Kia Optima,20000380,Kia,Optima,Sedan,4,0,12499,Automatic,LX,2020,White,Black
KNDCB3LC3N5539446,Kia Niro,20001315,Kia,Niro,SUV,4,0,22038,Automatic,LX,2022,Gray,Gray
5XYPG4A36GG003418,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,11800,Automatic,LX,2016,Blue,Black
5XXG64J25MG064883,Kia K5,20001775,Kia,K5,Sedan,4,0,22592,Automatic,GT-Line,2021,Black,Black
KNDCE3LC0K5324366,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,20880,Automatic,Touring,2019,White,Gray
5XYPK4A56JG347404,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,22939,Automatic,SX,2018,Gray,Black
5XYRK4LF8MG043879,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,31491,Automatic,SX,2021,Blue,Black
3KPF54AD7PE673213,Kia Forte,20000912,Kia,Forte,Sedan,4,0,25991,Automatic,GT-Line,2023,White,Black
KNDPN3AC1L7650364,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,17199,Automatic,EX,2020,Black,Black
KNDJN2A23F7800695,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,10930,Automatic,,2015,White,Gray
3KPF24AD2PE595044,Kia Forte,20000912,Kia,Forte,Sedan,4,0,19395,Automatic,LXS,2023,Gray,Black
KNDJP3A52E7722404,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,8999,Automatic,+,2014,Red,Black
KNAFX4A66G5549714,Kia Forte,20000912,Kia,Forte,Sedan,4,0,7950,Automatic,LX,2016,Black,Black
KNDETCA28M7204458,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,21846,Automatic,SX Turbo,2021,Gray,Black
3KPF24AD7ME294829,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17991,Automatic,LXS,2021,Silver,Black
5XXG44J88MG082126,Kia K5,20001775,Kia,K5,Sedan,4,0,28988,Automatic,GT,2021,Black,Black
KNDPM3ACXL7817789,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,13998,Automatic,S,2020,Gray,Black
KNAE35LD2N6115712,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,32991,Automatic,GT-Line,2022,White,Black
5XXGT4L38LG392585,Kia Optima,20000380,Kia,Optima,Sedan,4,0,10798,Automatic,LX,2020,Silver,Black
5XXG64J22NG150783,Kia K5,20001775,Kia,K5,Sedan,4,0,26699,Automatic,GT-Line,2022,Black,Black
5XYP64HC7MG172299,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,31491,Automatic,S,2021,Green,Black
3KPF54AD8RE692937,Kia Forte,20000912,Kia,Forte,Sedan,4,0,25995,Automatic,GT-Line,2024,Gray,Black
3KPF24AD6LE155824,Kia Forte,20000912,Kia,Forte,Sedan,4,0,15995,Automatic,LXS,2020,Gray,Black
5XXGT4L35LG451477,Kia Optima,20000380,Kia,Optima,Sedan,4,0,14325,Automatic,LX,2020,Silver,Black
3KPF24AD5ME364313,Kia Forte,20000912,Kia,Forte,Sedan,4,0,16876,Automatic,LXS,2021,White,Black
5XYRKDLF6MG044884,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,28290,Automatic,SX,2021,Gray,Black
KNDCD3LD5L5400306,Kia Niro,20001315,Kia,Niro,SUV,4,0,21369,Automatic,EX,2020,Silver,Gray
KNDPM3AC6N7960404,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,21891,Automatic,S,2022,White,Black
5XXG14J26NG111435,Kia K5,20001775,Kia,K5,Sedan,4,0,18966,Automatic,LXS,2022,White,Black
KNDP6CAC4N7960590,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,23991,Automatic,Nightfall,2022,Red,Black
5XYPG4A32KG520191,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,18171,Automatic,LX,2019,Silver,Black
KNAE15LA6M6093787,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,27199,Automatic,GT-Line,2021,Silver,Black
5XXG64J28MG013135,Kia K5,20001775,Kia,K5,Sedan,4,0,24210,Automatic,GT-Line,2021,White,Black
5XYRG4LC7MG041094,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,23988,Automatic,LX,2021,Gray,Black
3KPF24AD6RE710375,Kia Forte,20000912,Kia,Forte,Sedan,4,0,22995,Automatic,LX,2024,White,Black
5XXG14J28MG006796,Kia K5,20001775,Kia,K5,Sedan,4,0,19366,Automatic,LXS,2021,Silver,Black
3KPFL4A74JE252928,Kia Forte,20000912,Kia,Forte,Sedan,4,0,11999,Automatic,LX,2018,Black,Gray
KNDEPCAA5M7127611,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,17649,Automatic,LX,2021,,Black
KNDNB4H36P6282271,Kia Carnival,20001792,Kia,Carnival,Passenger Van,4,0,34333,Automatic,LX,2023,White,Gray
5XYP34HC5MG126043,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,31380,Automatic,EX,2021,White,
5XYKTCA65FG614467,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,0,Automatic,LX,2015,Purple,Beige
5XYPG4A36HG265652,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,13990,Automatic,LX,2017,Red,Gray
KNAGM4AD6F5080649,Kia Optima,20000380,Kia,Optima,Sedan,4,0,9495,Automatic,,2015,Blue,Black
5XXG14J24PG190364,Kia K5,20001775,Kia,K5,Sedan,4,0,23588,Automatic,LXS,2023,Silver,Black
5XXGM4A74DG097987,Kia Optima,20000380,Kia,Optima,Sedan,4,0,8999,Automatic,LX,2013,Black,Gray
KNDP63AC4M7896100,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,18941,Automatic,S,2021,,
KNDPM3AC8M7895652,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,17768,Automatic,LX,2021,White,Black
5XYPGDA35JG378059,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,16998,Automatic,LX,2018,Red,Black
KNDEU2AA7M7052705,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,0,Automatic,S,2021,Gray,Black
5XYPG4A58GG104607,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,13314,Automatic,LX,2016,White,Beige
KNDJ23AU4M7787436,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,19511,Automatic,X-Line,2021,White,Black
KNAE55LC7N6119370,Kia Stinger,20001406,Kia,Stinger,Sedan,4,0,43991,Automatic,GT2,2022,White,Black
KNDCC3LG6L5047457,Kia Niro,20001315,Kia,Niro,Sport Utility,4,0,23900,Automatic,EX,2020,Silver,Gray
3KPF24AD6PE592552,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17571,Automatic,LXS,2023,Black,Gray
3KPF24AD9ME300954,Kia Forte,20000912,Kia,Forte,Sedan,4,0,14017,Automatic,LXS,2021,Gray,Black
KNDEU2AA7R7533156,Kia Seltos,20001736,Kia,Seltos,SUV,4,0,23988,Automatic,S,2024,White,Black
KNDJ53AFXL7733341,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,19597,Automatic,GT-Line Turbo,2020,White,Black
3KPF24AD0NE420708,Kia Forte,20000912,Kia,Forte,Sedan,4,0,16499,Automatic,LXS,2022,Gray,Black
5XYRL4LC6NG079591,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,33995,Automatic,S,2022,Blue,Black
3KPF24AD1ME378628,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18855,Automatic,LXS,2021,Silver,Black
KNAFX6A82G5597871,Kia Forte,20000912,Kia,Forte,Coupe,2,0,9495,Automatic,EX,2016,Gray,Black
5XYRK4LF5MG038462,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,32891,Automatic,SX,2021,Silver,Black
5XYPK4A5XHG318501,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,16780,Automatic,SX,2017,White,Black
5XYRKDLF4MG041000,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,33357,Automatic,SX,2021,Blue,Black
5XXGT4L30KG357490,Kia Optima,20000380,Kia,Optima,Sedan,4,0,15790,Automatic,LX,2019,Silver,Black
KNDCD3LD3K5332330,Kia Niro,20001315,Kia,Niro,SUV,4,0,18299,Automatic,EX,2019,Black,Gray
KNDJT2A20A7162260,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,5495,Manual,!,2010,Brown,Black
KNDCE3LG2L5038068,Kia Niro,20001315,Kia,Niro,SUV,4,0,16000,Automatic,EX Premium,2020,Black,Gray
5XXG34J28MG037380,Kia K5,20001775,Kia,K5,Sedan,4,0,22928,Automatic,EX,2021,Black,Black
5XXGM4A74CG019126,Kia Optima,20000380,Kia,Optima,Sedan,4,0,5727,Automatic,LX,2012,Silver,Gray
5XYP3DHC1NG259867,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,40911,Automatic,EX,2022,Gray,Black
5XXG34J22MG069127,Kia K5,20001775,Kia,K5,Sedan,4,0,24630,Automatic,EX,2021,Red,Black
3KPF24AD4ME342237,Kia Forte,20000912,Kia,Forte,Sedan,4,0,18649,Automatic,LXS,2021,Red,Black
KNDPN3AC9M7860583,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,22649,Automatic,S,2021,White,
5XYRG4LC8PG166562,Kia Sorento,20000385,Kia,Sorento,SUV,4,0,27869,Automatic,LX,2023,Red,Black
KNDC34LA4P5607189,Kia EV6,20001804,Kia,EV6,Sport Utility,4,0,33900,Automatic,Wind,2023,Gray,Black
3KPF44AC8ME398523,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17499,Automatic,GT,2021,Gray,Black
KNDP63AC1N7011143,Kia Sportage,20000387,Kia,Sportage,Sport Utility,4,0,20991,Automatic,Nightfall,2022,White,Black
3KPF24AD3LE250888,Kia Forte,20000912,Kia,Forte,Sedan,4,0,16988,Automatic,LXS,2020,White,Black
5XXG64J27RG231557,Kia K5,20001775,Kia,K5,Sedan,4,0,29888,Automatic,GT-Line,2024,Gray,Black
KNAGU4LE0L5041864,Kia Optima,20000380,Kia,Optima,Sedan,4,0,20999,Automatic,EX,2020,Blue,Black
5XYPH4A52LG672729,Kia Sorento,20000385,Kia,Sorento,Sport Utility,4,0,27998,Automatic,EX,2020,White,Black
KNDJP3A55K7911625,Kia Soul,20000895,Kia,Soul,Hatchback,4,0,13499,Automatic,+,2019,White,Black
KNDETCA79R7509096,Kia Seltos,20001736,Kia,Seltos,Sport Utility,4,0,30000,Automatic,SX Turbo,2024,White,Black
KNDNB4H35N6127112,Kia Carnival,20001792,Kia,Carnival,Passenger Van,4,0,30000,Automatic,LXS,2022,Red,Gray
5XXG34J25MG071020,Kia K5,20001775,Kia,K5,Sedan,4,0,24750,Automatic,EX,2021,Silver,Black
5XXGM4A77EG350530,Kia Optima,20000380,Kia,Optima,Sedan,4,0,9995,Automatic,LX,2014,Black,Gray
KNAFX4A62E5098911,Kia Forte,20000912,Kia,Forte,Sedan,4,0,6500,Automatic,LX,2014,White,Black
5XYP34HC0LG003359,Kia Telluride,20001712,Kia,Telluride,SUV,4,0,26995,Automatic,EX,2020,Silver,Black
3KPF34AD0ME320765,Kia Forte,20000912,Kia,Forte,Sedan,4,0,17994,Automatic,GT-Line,2021,Black,Black
3KPF24ADXPE578279,Kia Forte,20000912,Kia,Forte,Sedan,4,0,19848,Automatic,LXS,2023,White,Black
KNDP63AC4N7026719,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,22969,Automatic,S,2022,Blue,Black
3KPFL4A78HE026742,Kia Forte,20000912,Kia,Forte,Sedan,4,0,9995,Automatic,LX,2017,Gray,Gray
KNAFX4A69E5131323,Kia Forte,20000912,Kia,Forte,Sedan,4,0,9998,Automatic,LX,2014,Black,Gray
5XYP34HC3LG047405,Kia Telluride,20001712,Kia,Telluride,Sport Utility,4,0,25990,Automatic,EX,2020,Gray,Black
3KPF54AD5RE716269,Kia Forte,20000912,Kia,Forte,Sedan,4,0,20647,Automatic,GT-Line,2024,White,Black
KNDCB3LC2L5419361,Kia Niro,20001315,Kia,Niro,SUV,4,0,25995,Automatic,LXS,2020,White,Gray
KNDJF723477361736,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,6999,Automatic,LX,2007,White,Black
KNDCM3LD3K5220708,Kia Niro,20001315,Kia,Niro,SUV,4,0,15649,Automatic,LX,2019,Silver,Gray
KNDCM3LD9N5502288,Kia Niro,20001315,Kia,Niro,SUV,4,0,23515,Automatic,LXS,2022,Black,Gray
KNDPM3AC6L7739463,Kia Sportage,20000387,Kia,Sportage,SUV,4,0,19000,Automatic,S,2020,Blue,Gray
KNADM4A32E6333193,Kia Rio,20000381,Kia,Rio,Sedan,4,0,7788,Automatic,LX,2014,Red,Gray
5XXGR4A64EG276847,Kia Optima,20000380,Kia,Optima,Sedan,4,0,14990,Automatic,LIMITED-SXL,2014,Gray,Black
